Datetime,Close,Volume
2026-01-15 19:00:00+00:00,95411.0859375,738045952
2026-01-15 20:00:00+00:00,95143.53125,0
2026-01-15 21:00:00+00:00,95548.5234375,0
2026-01-15 22:00:00+00:00,95522.6484375,0
2026-01-15 23:00:00+00:00,95546.2578125,0
2026-01-16 00:00:00+00:00,95574.8046875,0
2026-01-16 01:00:00+00:00,95617.4609375,0
2026-01-16 02:00:00+00:00,95477.90625,0
2026-01-16 03:00:00+00:00,95325.96875,0
2026-01-16 04:00:00+00:00,95125.375,34451456
2026-01-16 05:00:00+00:00,95612.265625,478240768
2026-01-16 06:00:00+00:00,95710.625,0
2026-01-16 07:00:00+00:00,95633.5390625,0
2026-01-16 08:00:00+00:00,95643.59375,0
2026-01-16 09:00:00+00:00,95577.734375,0
2026-01-16 10:00:00+00:00,95272.90625,0
2026-01-16 11:00:00+00:00,95389.3203125,297009152
2026-01-16 12:00:00+00:00,95409.296875,0
2026-01-16 13:00:00+00:00,95418.40625,0
2026-01-16 14:00:00+00:00,95223.375,0
2026-01-16 15:00:00+00:00,94605.625,0
2026-01-16 16:00:00+00:00,94795.359375,0
2026-01-16 17:00:00+00:00,94893.2578125,0
2026-01-16 18:00:00+00:00,94988.109375,0
2026-01-16 19:00:00+00:00,94964.3359375,0
2026-01-16 20:00:00+00:00,95399.2578125,0
2026-01-16 21:00:00+00:00,95443.859375,180514816
2026-01-16 22:00:00+00:00,95441.125,0
2026-01-16 23:00:00+00:00,95531.8515625,0
2026-01-17 00:00:00+00:00,95459.390625,0
2026-01-17 01:00:00+00:00,95366.125,0
2026-01-17 02:00:00+00:00,95324.7109375,0
2026-01-17 03:00:00+00:00,95330.2109375,0
2026-01-17 04:00:00+00:00,95307.7109375,0
2026-01-17 05:00:00+00:00,95249.34375,0
2026-01-17 06:00:00+00:00,95225.6171875,0
2026-01-17 07:00:00+00:00,95061.109375,0
2026-01-17 08:00:00+00:00,95203.4296875,0
2026-01-17 09:00:00+00:00,95212.46875,0
2026-01-17 10:00:00+00:00,95077.9453125,0
2026-01-17 11:00:00+00:00,95255.2421875,0
2026-01-17 12:00:00+00:00,95205.4140625,0
2026-01-17 13:00:00+00:00,95374.9140625,0
2026-01-17 14:00:00+00:00,95383.328125,0
2026-01-17 15:00:00+00:00,95525.6328125,0
2026-01-17 16:00:00+00:00,95278.6171875,0
2026-01-17 17:00:00+00:00,95323.453125,0
2026-01-17 18:00:00+00:00,95382.875,0
2026-01-17 19:00:00+00:00,95261.3515625,0
2026-01-17 20:00:00+00:00,95343.6796875,0
2026-01-17 21:00:00+00:00,95257.078125,0
2026-01-17 22:00:00+00:00,95156.2421875,0
2026-01-17 23:00:00+00:00,95098.921875,0
2026-01-18 00:00:00+00:00,95061.84375,67320832
2026-01-18 01:00:00+00:00,94908.953125,310758400
2026-01-18 02:00:00+00:00,94977.703125,0
2026-01-18 03:00:00+00:00,95147.21875,86411264
2026-01-18 04:00:00+00:00,95059.859375,0
2026-01-18 05:00:00+00:00,95154.515625,149681152
2026-01-18 06:00:00+00:00,95136.4921875,37563392
2026-01-18 07:00:00+00:00,95023.484375,61304832
2026-01-18 08:00:00+00:00,95146.9765625,0
2026-01-18 09:00:00+00:00,95236.4140625,291320832
2026-01-18 10:00:00+00:00,95137.8203125,439664640
2026-01-18 11:00:00+00:00,95124.703125,0
2026-01-18 12:00:00+00:00,95049.40625,0
2026-01-18 13:00:00+00:00,95115.234375,311855104
2026-01-18 14:00:00+00:00,94904.9375,444989440
2026-01-18 15:00:00+00:00,95088.28125,0
2026-01-18 16:00:00+00:00,95139.5,0
2026-01-18 17:00:00+00:00,95171.609375,6135808
2026-01-18 18:00:00+00:00,95439.3671875,440893440
2026-01-18 19:00:00+00:00,95334.5625,524771328
2026-01-18 20:00:00+00:00,95266.8046875,129189888
2026-01-18 21:00:00+00:00,95388.8515625,0
2026-01-18 22:00:00+00:00,95458.40625,90507264
2026-01-18 23:00:00+00:00,93614.421875,3325755392
2026-01-19 00:00:00+00:00,92697.59375,6988539904
2026-01-19 01:00:00+00:00,92509.7265625,1805570048
2026-01-19 02:00:00+00:00,92518.2109375,1139877888
2026-01-19 03:00:00+00:00,92642.5625,874809344
2026-01-19 04:00:00+00:00,92674.09375,822702080
2026-01-19 05:00:00+00:00,92484.2890625,438132736
2026-01-19 06:00:00+00:00,92511.3046875,710830080
2026-01-19 07:00:00+00:00,92792.71875,606826496
2026-01-19 08:00:00+00:00,93259.109375,2015547392
2026-01-19 09:00:00+00:00,92993.5625,0
2026-01-19 10:00:00+00:00,92999.53125,120508416
2026-01-19 11:00:00+00:00,93140.140625,1161461760
2026-01-19 12:00:00+00:00,92996.1953125,975622144
2026-01-19 13:00:00+00:00,92964.34375,194220032
2026-01-19 14:00:00+00:00,92768.84375,0
2026-01-19 15:00:00+00:00,93022.8125,568815616
2026-01-19 16:00:00+00:00,93298.6640625,601255936
2026-01-19 17:00:00+00:00,93182.34375,543985664
2026-01-19 18:00:00+00:00,93003.1875,0
2026-01-19 19:00:00+00:00,93079.109375,0
2026-01-19 20:00:00+00:00,93091.734375,107687936
2026-01-19 21:00:00+00:00,92975.2578125,351973376
2026-01-19 22:00:00+00:00,92570.8125,332480512
2026-01-19 23:00:00+00:00,92548.5,0
2026-01-20 00:00:00+00:00,92606.875,0
2026-01-20 01:00:00+00:00,92757.5,0
2026-01-20 02:00:00+00:00,92464.546875,0
2026-01-20 03:00:00+00:00,92357.453125,0
2026-01-20 04:00:00+00:00,91954.4921875,0
2026-01-20 05:00:00+00:00,91604.171875,2795505664
2026-01-20 06:00:00+00:00,90770.21875,2230145024
2026-01-20 07:00:00+00:00,91076.8671875,579307520
2026-01-20 08:00:00+00:00,90998.25,499728384
2026-01-20 09:00:00+00:00,90938.984375,0
2026-01-20 10:00:00+00:00,91184.6796875,0
2026-01-20 11:00:00+00:00,91146.7578125,165572608
2026-01-20 12:00:00+00:00,91195.4375,276025344
2026-01-20 13:00:00+00:00,90871.96875,484593664
2026-01-20 14:00:00+00:00,90583.90625,2314514432
2026-01-20 15:00:00+00:00,90429.4609375,3672580096
2026-01-20 16:00:00+00:00,90095.3359375,1268162560
2026-01-20 17:00:00+00:00,89671.7265625,2078396416
2026-01-20 18:00:00+00:00,89393.78125,1880948736
2026-01-20 19:00:00+00:00,89597.7265625,1656410112
2026-01-20 20:00:00+00:00,89504.59375,1510215680
2026-01-20 21:00:00+00:00,89416.03125,583491584
2026-01-20 22:00:00+00:00,88411.828125,2148122624
2026-01-20 23:00:00+00:00,88339.6171875,0
2026-01-21 00:00:00+00:00,88816.96875,2648227840
2026-01-21 01:00:00+00:00,88909.5859375,280936448
2026-01-21 02:00:00+00:00,88958.2265625,866316288
2026-01-21 03:00:00+00:00,89315.8828125,185372672
2026-01-21 04:00:00+00:00,89352.0078125,587218944
2026-01-21 05:00:00+00:00,89813.7734375,0
2026-01-21 06:00:00+00:00,89527.296875,0
2026-01-21 07:00:00+00:00,89049.6171875,22372352
2026-01-21 08:00:00+00:00,89101.4921875,0
2026-01-21 09:00:00+00:00,88984.3203125,0
2026-01-21 10:00:00+00:00,89175.625,103473152
2026-01-21 11:00:00+00:00,88687.1328125,0
2026-01-21 12:00:00+00:00,88647.78125,2625662976
2026-01-21 13:00:00+00:00,88700.5,0
2026-01-21 14:00:00+00:00,89829.578125,2650615808
2026-01-21 15:00:00+00:00,90238.5859375,0
2026-01-21 16:00:00+00:00,87585.9921875,340979712
2026-01-21 17:00:00+00:00,87895.9296875,3013287936
2026-01-21 18:00:00+00:00,88377.2890625,635789312
2026-01-21 19:00:00+00:00,90246.1328125,2162290688
2026-01-21 20:00:00+00:00,90094.9453125,708415488
2026-01-21 21:00:00+00:00,90194.1328125,331280384
2026-01-21 22:00:00+00:00,89782.7421875,0
2026-01-21 23:00:00+00:00,89368.671875,0
2026-01-22 00:00:00+00:00,89814.7421875,0
2026-01-22 01:00:00+00:00,90045.375,0
2026-01-22 02:00:00+00:00,89860.421875,0
2026-01-22 03:00:00+00:00,89806.5078125,0
2026-01-22 04:00:00+00:00,89961.8203125,0
2026-01-22 05:00:00+00:00,89859.625,0
2026-01-22 06:00:00+00:00,90108.515625,0
2026-01-22 07:00:00+00:00,89713.28125,0
2026-01-22 08:00:00+00:00,89823.0078125,0
2026-01-22 09:00:00+00:00,89947.0625,0
2026-01-22 10:00:00+00:00,90011.8125,991895552
2026-01-22 11:00:00+00:00,89853.8828125,0
2026-01-22 12:00:00+00:00,89935.0,0
2026-01-22 13:00:00+00:00,89521.828125,94830592
2026-01-22 14:00:00+00:00,89121.171875,0
2026-01-22 15:00:00+00:00,88943.0234375,16252928
2026-01-22 16:00:00+00:00,88906.21875,0
2026-01-22 17:00:00+00:00,89447.0625,0
2026-01-22 18:00:00+00:00,89221.640625,0
2026-01-22 19:00:00+00:00,89729.1796875,0
2026-01-22 20:00:00+00:00,89373.109375,0
2026-01-22 21:00:00+00:00,89166.453125,0
2026-01-22 22:00:00+00:00,89252.34375,0
2026-01-22 23:00:00+00:00,89462.078125,0
2026-01-23 00:00:00+00:00,89503.7421875,0
2026-01-23 01:00:00+00:00,89823.1796875,0
2026-01-23 02:00:00+00:00,89567.625,0
2026-01-23 03:00:00+00:00,89806.8046875,0
2026-01-23 04:00:00+00:00,89896.5625,569004032
2026-01-23 05:00:00+00:00,89495.859375,0
2026-01-23 06:00:00+00:00,89394.3515625,211247104
2026-01-23 07:00:00+00:00,89438.1640625,713007104
2026-01-23 08:00:00+00:00,89130.4609375,565198848
2026-01-23 09:00:00+00:00,88848.1875,693530624
2026-01-23 10:00:00+00:00,88907.9609375,0
2026-01-23 11:00:00+00:00,89056.578125,274743296
2026-01-23 12:00:00+00:00,89177.328125,0
2026-01-23 13:00:00+00:00,89222.6328125,0
2026-01-23 14:00:00+00:00,88899.03125,95121408
2026-01-23 15:00:00+00:00,89529.734375,0
2026-01-23 16:00:00+00:00,90003.8515625,0
2026-01-23 17:00:00+00:00,90490.875,1752940544
2026-01-23 18:00:00+00:00,90460.0703125,1016676352
2026-01-23 19:00:00+00:00,89854.390625,1029402624
2026-01-23 20:00:00+00:00,89444.8828125,0
2026-01-23 21:00:00+00:00,89236.375,1187815424
2026-01-23 22:00:00+00:00,89534.2421875,77066240
2026-01-23 23:00:00+00:00,89501.625,0
2026-01-24 00:00:00+00:00,89347.3515625,118484992
2026-01-24 01:00:00+00:00,89415.65625,0
2026-01-24 02:00:00+00:00,89582.09375,0
2026-01-24 03:00:00+00:00,89647.421875,0
2026-01-24 04:00:00+00:00,89720.5859375,0
2026-01-24 05:00:00+00:00,89658.796875,0
2026-01-24 06:00:00+00:00,89512.5078125,0
2026-01-24 07:00:00+00:00,89471.3125,0
2026-01-24 08:00:00+00:00,89534.7734375,0
2026-01-24 09:00:00+00:00,89461.203125,0
2026-01-24 10:00:00+00:00,89492.6015625,0
2026-01-24 11:00:00+00:00,89467.3671875,0
2026-01-24 12:00:00+00:00,89398.375,0
2026-01-24 13:00:00+00:00,89397.234375,0
2026-01-24 14:00:00+00:00,89313.25,0
2026-01-24 15:00:00+00:00,89143.546875,0
2026-01-24 16:00:00+00:00,89149.1015625,0
2026-01-24 17:00:00+00:00,89246.3828125,0
2026-01-24 18:00:00+00:00,89258.7265625,0
2026-01-24 19:00:00+00:00,89182.1875,0
2026-01-24 20:00:00+00:00,89243.9609375,0
2026-01-24 21:00:00+00:00,89244.2578125,0
2026-01-24 22:00:00+00:00,89261.984375,0
2026-01-24 23:00:00+00:00,89169.5,0
2026-01-25 00:00:00+00:00,89154.3671875,4557824
2026-01-25 01:00:00+00:00,89032.7421875,0
2026-01-25 02:00:00+00:00,89003.84375,0
2026-01-25 03:00:00+00:00,88839.1171875,219425792
2026-01-25 04:00:00+00:00,88923.28125,354953216
2026-01-25 05:00:00+00:00,88862.65625,206692352
2026-01-25 06:00:00+00:00,88718.78125,441782272
2026-01-25 07:00:00+00:00,88513.375,9151488
2026-01-25 08:00:00+00:00,88188.765625,758052864
2026-01-25 09:00:00+00:00,88263.265625,121177088
2026-01-25 10:00:00+00:00,88512.4140625,929459200
2026-01-25 11:00:00+00:00,88436.84375,223760384
2026-01-25 12:00:00+00:00,88649.5859375,260517888
2026-01-25 13:00:00+00:00,88787.1328125,424740864
2026-01-25 14:00:00+00:00,88573.75,0
2026-01-25 15:00:00+00:00,88330.328125,198039552
2026-01-25 16:00:00+00:00,87969.25,2697684992
2026-01-25 17:00:00+00:00,87718.25,1028018176
2026-01-25 18:00:00+00:00,87338.1875,3198857216
2026-01-25 19:00:00+00:00,86388.40625,3238873088
2026-01-25 20:00:00+00:00,86552.375,1958035456
2026-01-25 21:00:00+00:00,86517.0625,1676402688
2026-01-25 22:00:00+00:00,86441.5546875,1653880832
2026-01-25 23:00:00+00:00,86557.3828125,2192750592
2026-01-26 00:00:00+00:00,86734.3203125,1136640000
2026-01-26 01:00:00+00:00,87514.0234375,2153881600
2026-01-26 02:00:00+00:00,87437.140625,1271566336
2026-01-26 03:00:00+00:00,87120.2421875,1440399360
2026-01-26 04:00:00+00:00,87605.3515625,1402601472
2026-01-26 05:00:00+00:00,87760.015625,990195712
2026-01-26 06:00:00+00:00,87838.7421875,812916736
2026-01-26 07:00:00+00:00,87904.1171875,1503031296
2026-01-26 08:00:00+00:00,87884.3984375,174665728
2026-01-26 09:00:00+00:00,87551.1015625,351358976
2026-01-26 10:00:00+00:00,87806.640625,374571008
2026-01-26 11:00:00+00:00,87761.484375,0
2026-01-26 12:00:00+00:00,87709.390625,210690048
2026-01-26 13:00:00+00:00,87878.0546875,793583616
2026-01-26 14:00:00+00:00,88120.7109375,2734944256
2026-01-26 15:00:00+00:00,87579.9296875,3291828224
2026-01-26 16:00:00+00:00,87546.7421875,0
2026-01-26 17:00:00+00:00,87593.140625,103497728
2026-01-26 18:00:00+00:00,88264.78125,0
2026-01-26 19:00:00+00:00,87919.96875,0
2026-01-26 20:00:00+00:00,87495.5859375,0
2026-01-26 21:00:00+00:00,87966.7734375,0
2026-01-26 22:00:00+00:00,88040.0546875,0
2026-01-26 23:00:00+00:00,88307.9375,0
2026-01-27 00:00:00+00:00,88248.3046875,0
2026-01-27 01:00:00+00:00,88462.6171875,0
2026-01-27 02:00:00+00:00,88681.78125,0
2026-01-27 03:00:00+00:00,88640.9453125,0
2026-01-27 04:00:00+00:00,88478.6328125,0
2026-01-27 05:00:00+00:00,88341.765625,0
2026-01-27 06:00:00+00:00,88206.984375,0
2026-01-27 07:00:00+00:00,88205.3828125,0
2026-01-27 08:00:00+00:00,88073.9609375,0
2026-01-27 09:00:00+00:00,87771.40625,0
2026-01-27 10:00:00+00:00,87654.546875,267079680
2026-01-27 11:00:00+00:00,87900.7734375,367038464
2026-01-27 12:00:00+00:00,87845.5859375,393248768
2026-01-27 13:00:00+00:00,87846.5546875,0
2026-01-27 14:00:00+00:00,87643.46875,0
2026-01-27 15:00:00+00:00,87908.796875,0
2026-01-27 16:00:00+00:00,88541.4921875,985309184
2026-01-27 17:00:00+00:00,87426.1796875,262320128
2026-01-27 18:00:00+00:00,88237.9765625,867287040
2026-01-27 19:00:00+00:00,88292.1875,644694016
2026-01-27 20:00:00+00:00,89237.53125,1247973376
2026-01-27 21:00:00+00:00,88909.71875,441962496
2026-01-27 22:00:00+00:00,89170.09375,731156480
2026-01-27 23:00:00+00:00,89110.7890625,75063296
2026-01-28 00:00:00+00:00,89275.3671875,0
2026-01-28 01:00:00+00:00,89307.5703125,804864000
2026-01-28 02:00:00+00:00,89121.609375,0
2026-01-28 03:00:00+00:00,89013.21875,0
2026-01-28 04:00:00+00:00,88890.5625,0
2026-01-28 05:00:00+00:00,88955.40625,0
2026-01-28 06:00:00+00:00,89210.6328125,27291648
2026-01-28 07:00:00+00:00,89012.0546875,0
2026-01-28 08:00:00+00:00,88799.0234375,679886848
2026-01-28 09:00:00+00:00,89298.484375,0
2026-01-28 10:00:00+00:00,89307.328125,988319744
2026-01-28 11:00:00+00:00,89947.3515625,1113837568
2026-01-28 12:00:00+00:00,89868.25,722059264
2026-01-28 13:00:00+00:00,90081.8984375,1609379840
2026-01-28 14:00:00+00:00,89517.859375,70070272
2026-01-28 15:00:00+00:00,89381.1953125,728797184
2026-01-28 16:00:00+00:00,89530.984375,0
2026-01-28 17:00:00+00:00,90079.1875,0
2026-01-28 18:00:00+00:00,89442.84375,560984064
2026-01-28 19:00:00+00:00,89425.9921875,755519488
2026-01-28 20:00:00+00:00,89083.0546875,0
2026-01-28 21:00:00+00:00,89276.7578125,0
2026-01-28 22:00:00+00:00,89242.8359375,0
2026-01-28 23:00:00+00:00,89185.9921875,0
2026-01-29 00:00:00+00:00,88978.078125,709607424
2026-01-29 01:00:00+00:00,88487.015625,0
2026-01-29 02:00:00+00:00,87757.3125,2085818368
2026-01-29 03:00:00+00:00,87938.640625,590024704
2026-01-29 04:00:00+00:00,88192.9921875,233902080
2026-01-29 05:00:00+00:00,88020.765625,105656320
2026-01-29 06:00:00+00:00,88182.0390625,431738880
2026-01-29 07:00:00+00:00,88280.1484375,222318592
2026-01-29 08:00:00+00:00,87928.0625,674963456
2026-01-29 09:00:00+00:00,87768.6796875,0
2026-01-29 10:00:00+00:00,87803.015625,0
2026-01-29 11:00:00+00:00,87690.2109375,0
2026-01-29 12:00:00+00:00,87951.8671875,0
2026-01-29 13:00:00+00:00,87863.984375,0
2026-01-29 14:00:00+00:00,86876.078125,0
2026-01-29 15:00:00+00:00,84758.59375,8217477120
2026-01-29 16:00:00+00:00,85137.859375,4687618048
2026-01-29 17:00:00+00:00,84025.984375,3183382528
2026-01-29 18:00:00+00:00,83441.046875,2568851456
2026-01-29 19:00:00+00:00,83862.9375,1623662592
2026-01-29 20:00:00+00:00,83916.7578125,411402240
2026-01-29 21:00:00+00:00,84363.0078125,2076966912
2026-01-29 22:00:00+00:00,84433.796875,486285312
2026-01-29 23:00:00+00:00,84561.9765625,605642752
2026-01-30 00:00:00+00:00,84109.7421875,0
2026-01-30 01:00:00+00:00,82348.3984375,6574526464
2026-01-30 02:00:00+00:00,81904.53125,2459353088
2026-01-30 03:00:00+00:00,82581.6640625,1409638400
2026-01-30 04:00:00+00:00,82798.3125,2365882368
2026-01-30 05:00:00+00:00,82835.453125,349560832
2026-01-30 06:00:00+00:00,82440.125,1947443200
2026-01-30 07:00:00+00:00,82710.9453125,1404534784
2026-01-30 08:00:00+00:00,82493.3515625,622706688
2026-01-30 09:00:00+00:00,82209.171875,0
2026-01-30 10:00:00+00:00,82652.25,1968242688
2026-01-30 11:00:00+00:00,83055.71875,0
2026-01-30 12:00:00+00:00,82632.265625,465207296
2026-01-30 13:00:00+00:00,82570.15625,1722204160
2026-01-30 14:00:00+00:00,82851.0234375,1577369600
2026-01-30 15:00:00+00:00,82771.1953125,0
2026-01-30 16:00:00+00:00,82971.6015625,0
2026-01-30 17:00:00+00:00,82907.296875,0
2026-01-30 18:00:00+00:00,83851.125,0
2026-01-30 19:00:00+00:00,84213.6484375,956481536
2026-01-30 20:00:00+00:00,83716.234375,1311678464
2026-01-30 21:00:00+00:00,84250.5546875,0
